State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Vizianagaram,2025-01-19,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-01-23,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-01-28,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-01-29,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-07,2025,01,0.0848071234,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-21,2025,01,2.70366e-05,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-26,2025,01,4.52633e-05,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-27,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-30,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-11,2025,01,0.0758484919,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-12,2025,01,0.0055363649,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-21,2025,01,0.0011650602,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-27,2025,01,0.0170660341,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-05,2025,03,0.0048122749,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-02,2025,03,-0.0077065887,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-13,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-15,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-20,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-23,2025,03,1.4876972605,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-24,2025,03,0.3199848892,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-26,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-01,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-09,2025,03,0.0001847787,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-10,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-13,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-15,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-17,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-19,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-30,2025,03,0.0468269587,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-31,2025,03,0.0096704026,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-04,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-06,2025,03,0.0012319905,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-11,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-16,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-19,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-20,2025,03,0.0251753142,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-24,2025,03,0.0569823344,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-30,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-31,2025,03,0.0018283575,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-06,2025,03,0.0371715157,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-08,2025,03,0.0002022526,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-10,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-13,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-15,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-24,2025,03,0.1132709338,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-25,2025,03,0.0083941383,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-26,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-03,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-05,2025,03,0.0591751028,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-08,2025,03,0.0035348767,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-17,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-18,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-20,2025,03,1.47399e-05,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-27,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-31,2025,03,0.0198164608,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-03-05,2025,03,0.1108696348,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-03-06,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-03-10,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-03-13,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-03-25,2025,03,0.0013552402,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-03-28,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-03-30,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-03-01,2025,03,0.0837448696,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-03-03,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-03-10,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-03-20,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-03-21,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-03-26,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-03-10,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-03-15,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-03-16,2025,03,0.0001089633,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-03-24,2025,03,14.4901410584,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-03-25,2025,03,0.0044255145,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-03-07,2025,03,0.0001249561,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-03-10,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-03-18,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-03-20,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-03-03,2025,03,0.014259473,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-03-23,2025,03,0.2990293189,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-04,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-08,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-09,2025,03,0.0006509571,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-11,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-16,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-17,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-20,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-26,2025,03,0.0012866594,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-27,2025,03,0.0004487048,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-03-29,2025,03,0.0114314866,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-03,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-05,2025,03,0.0168952521,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-07,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-16,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-20,2025,03,0.0003102265,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-24,2025,03,0.028777856,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-26,2025,03,0.0055281215,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-27,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-03-28,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-02,2025,04,0.0021669044,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-03,2025,04,0.2131975393,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-06,2025,04,0.1323566467,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-18,2025,04,0.0555754721,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-21,2025,04,18.2280758748,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-29,2025,04,0.2015482454,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-03,2025,04,0.0031372493,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-14,2025,04,1.039115854,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-28,2025,04,0.0123669542,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-30,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-09,2025,04,0.0528479039,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-18,2025,04,0.0012305561,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-20,2025,04,0.0051539537,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-25,2025,04,0.0089228952,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-26,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-12,2025,04,0.1519739111,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-15,2025,04,0.0026164834,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-04-01,2025,04,1.66952e-05,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-04-15,2025,04,0.002719472,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-04-28,2025,04,0.0307579981,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-05,2025,04,0.5330009447,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-10,2025,04,1.9437e-05,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-14,2025,04,0.2874821637,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-19,2025,04,0.111924306,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-20,2025,04,0.5443701016,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-30,2025,04,0.0606895566,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-04-01,2025,04,2.87041e-05,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-04-03,2025,04,0.0003051682,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-04-02,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-04-03,2025,04,4.112e-07,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-04-04,2025,04,1.558350206,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-04-06,2025,04,0.0031049768,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-04-11,2025,04,0.220836528,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-04-12,2025,04,0.232174148,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-04-15,2025,04,0.0004198635,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-04-16,2025,04,3.1954364492,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-04-03,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-04-07,2025,04,0.002756323,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-04-09,2025,04,0.2251670594,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-04-18,2025,04,0.0005167464,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-04-21,2025,04,0.0460254189,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-04-12,2025,04,2.6877423468,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-04-14,2025,04,8.8129329183,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-04-15,2025,04,0.1602742242,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-04-26,2025,04,0.7431972222,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-04-27,2025,04,1.6229374525,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-04-05,2025,04,0.0406179477,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-04-16,2025,04,11.9308838445,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-04-21,2025,04,0.2630567191,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-04-22,2025,04,0.0258485498,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-04-23,2025,04,0.4397901305,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-04-24,2025,04,0.1365801302,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-01,2025,04,0.0002043945,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-04,2025,04,1.4028300472,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-21,2025,04,0.1816291202,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-24,2025,04,1.87771e-05,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-04-28,2025,04,0.0002713597,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-05,2025,04,0.6237772964,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-17,2025,04,0.0190107934,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-19,2025,04,0.0032809013,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-22,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-23,2025,04,0.0002993081,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-04-30,2025,04,0.0006487633,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-05,2025,06,0.0428535559,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-22,2025,06,0.3360786507,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-26,2025,06,1.2016425788,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-29,2025,06,0.0297919329,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-06-30,2025,06,0.1869944563,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-20,2025,06,0.4327546043,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-24,2025,06,0.3641528761,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-26,2025,06,1.9300167266,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-29,2025,06,0.3780547831,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-01,2025,06,0.3748415626,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-17,2025,06,7.3738320205,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-21,2025,06,5.4830422663,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-25,2025,06,7.449692772,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-26,2025,06,21.7282527615,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-27,2025,06,14.0552188058,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-03,2025,06,0.0063851224,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-07,2025,06,3.5685710493,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-11,2025,06,8.1944561536,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-16,2025,06,1.6583144473,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-18,2025,06,0.0934302396,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-22,2025,06,1.6467196015,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-29,2025,06,0.2562556868,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-01,2025,06,0.1439091387,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-11,2025,06,31.5805476285,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-14,2025,06,0.8138102039,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-19,2025,06,0.5673366547,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-27,2025,06,11.4665022938,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-06-11,2025,06,0.6939320337,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-06-14,2025,06,0.5816293075,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-06-24,2025,06,2.4940713374,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-06-30,2025,06,2.2580225828,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-09,2025,06,3.5402756063,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-18,2025,06,0.1692943417,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-06-29,2025,06,0.9114460818,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-03,2025,06,0.2695371307,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-04,2025,06,0.2437013037,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-07,2025,06,1.2314784784,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-13,2025,06,4.5786427952,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-15,2025,06,1.2827483337,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-18,2025,06,0.8936451667,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-20,2025,06,1.1645744764,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-06-22,2025,06,1.165111882,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-02,2025,06,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-11,2025,06,6.7758238534,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-16,2025,06,2.6759520746,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-22,2025,06,0.4215798124,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-24,2025,06,5.4013569123,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-06-27,2025,06,0.4014237705,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-03,2025,06,0.6515553697,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-09,2025,06,0.9667594658,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-18,2025,06,0.4467325661,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-21,2025,06,0.1873274324,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-27,2025,06,7.2082878404,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-06-30,2025,06,7.956529347,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-02,2025,06,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-07,2025,06,2.6672928939,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-08,2025,06,1.6903907845,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-10,2025,06,8.1535022497,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-22,2025,06,0.2645894186,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-23,2025,06,2.958045249,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-06-25,2025,06,5.6628800294,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-13,2025,06,6.4790370093,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-18,2025,06,0.3336636089,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-19,2025,06,0.127841944,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-06-23,2025,06,9.1288891773,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-09,2025,06,1.0219096606,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-13,2025,06,3.1493026957,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-14,2025,06,2.5433341397,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-17,2025,06,0.0346687699,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-20,2025,06,0.7949093696,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-21,2025,06,0.9654594826,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-23,2025,06,4.0895953348,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-06-28,2025,06,0.303900199,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-09,2025,05,0.3283465043,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-18,2025,05,31.4033854997,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-05-31,2025,05,0.0190934547,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-02,2025,05,2.4934804338,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-15,2025,05,6.1748219401,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-21,2025,05,19.4449427273,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-24,2025,05,0.2730415419,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-25,2025,05,0.1419115199,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-26,2025,05,1.9167704783,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-01,2025,05,6.7265541863,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-07,2025,05,0.5083869934,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-17,2025,05,1.8657209671,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-18,2025,05,10.1945301851,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-29,2025,05,11.5744208579,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-04,2025,05,3.5197202047,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-15,2025,05,2.8439097231,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-16,2025,05,29.2340165594,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-17,2025,05,2.5555326363,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-19,2025,05,1.6260506059,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-28,2025,05,9.3816579829,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-07,2025,05,5.4213675087,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-18,2025,05,5.1557833601,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-19,2025,05,2.7188983798,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-21,2025,05,8.5104122522,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-25,2025,05,7.7887499311,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-05,2025,05,8.72867e-05,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-07,2025,05,2.1404761866,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-16,2025,05,1.6951767472,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-17,2025,05,5.6440538646,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-18,2025,05,20.9183147164,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-23,2025,05,0.0471768871,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-05-30,2025,05,4.3849895579,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-01,2025,05,1.926402819,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-02,2025,05,3.3338138059,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-04,2025,05,0.1141850088,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-16,2025,05,12.9910045429,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-23,2025,05,0.0959998684,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-05-29,2025,05,0.5907376453,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-03,2025,05,0.883650748,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-07,2025,05,20.3242988357,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-20,2025,05,15.183910219,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-24,2025,05,0.0645737523,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-26,2025,05,12.7462891496,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-05-31,2025,05,0.4750763753,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-05-09,2025,05,0.0554756453,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-05-10,2025,05,0.0046143716,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-05-16,2025,05,0.0576551646,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-05-17,2025,05,2.2925583053,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-05-19,2025,05,1.0247372434,NRSC VIC MODEL
